VulnerabilityID,PkgName,InstalledVersion,FixedVersion,Severity,Title,Description,PrimaryURL
CVE-2025-38204,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: jfs: fix array-index-out-of-bounds read in add_missing_indices,"In the Linux kernel, the following vulnerability has been resolved:  jfs: fix array-index-out-of-bounds read in add_missing_indices  stbl is s8 but it must contain offsets into slot which can go from 0 to 127.  Added a bound check for that error and return -EIO if the check fails. Also make jfs_readdir return with error if add_missing_indices returns with an error.",https://avd.aquasec.com/nvd/cve-2025-38204
CVE-2025-38205,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: drm/amd/display: Avoid divide by zero by initializing dummy pitch to 1,"In the Linux kernel, the following vulnerability has been resolved:  drm/amd/display: Avoid divide by zero by initializing dummy pitch to 1  [Why] If the dummy values in `populate_dummy_dml_surface_cfg()` aren't updated then they can lead to a divide by zero in downstream callers like CalculateVMAndRowBytes()  [How] Initialize dummy value to a value to avoid divide by zero.",https://avd.aquasec.com/nvd/cve-2025-38205
CVE-2025-38206,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: exfat: fix double free in delayed_free,"In the Linux kernel, the following vulnerability has been resolved:  exfat: fix double free in delayed_free  The double free could happen in the following path.  exfat_create_upcase_table()         exfat_create_upcase_table() : return error         exfat_free_upcase_table() : free ->vol_utbl         exfat_load_default_upcase_table : return error      exfat_kill_sb()            delayed_free()                   exfat_free_upcase_table() <--------- double free This patch set ->vol_util as NULL after freeing it.",https://avd.aquasec.com/nvd/cve-2025-38206
CVE-2025-38207,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: mm: fix uprobe pte be overwritten when expanding vma,"In the Linux kernel, the following vulnerability has been resolved:  mm: fix uprobe pte be overwritten when expanding vma  Patch series ""Fix uprobe pte be overwritten when expanding vma"".   This patch (of 4):  We encountered a BUG alert triggered by Syzkaller as follows:    BUG: Bad rss-counter state mm:00000000b4a60fca type:MM_ANONPAGES val:1  And we can reproduce it with the following steps: 1. register uprobe on file at zero offset 2. mmap the file at zero offset:    addr1 = mmap(NULL, 2 * 4096, PROT_NONE, MAP_PRIVATE, fd, 0); 3. mremap part of vma1 to new vma2:    addr2 = mremap(addr1, 4096, 2 * 4096, MREMAP_MAYMOVE); 4. mremap back to orig addr1:    mremap(addr2, 4096, 4096, MREMAP_MAYMOVE | MREMAP_FIXED, addr1);  In step 3, the vma1 range [addr1, addr1 + 4096] will be remap to new vma2 with range [addr2, addr2 + 8192], and remap uprobe anon page from the vma1 to vma2, then unmap the vma1 range [addr1, addr1 + 4096].  In step 4, the vma2 range [addr2, addr2 + 4096] will be remap back to the addr range [addr1, addr1 + 4096].  Since the addr range [addr1 + 4096, addr1 + 8192] still maps the file, it will take vma_merge_new_range to expand the range, and then do uprobe_mmap in vma_complete.  Since the merged vma pgoff is also zero offset, it will install uprobe anon page to the merged vma.  However, the upcomming move_page_tables step, which use set_pte_at to remap the vma2 uprobe pte to the merged vma, will overwrite the newly uprobe pte in the merged vma, and lead that pte to be orphan.  Since the uprobe pte will be remapped to the merged vma, we can remove the unnecessary uprobe_mmap upon merged vma.  This problem was first found in linux-6.6.y and also exists in the community syzkaller: https://lore.kernel.org/all/000000000000ada39605a5e71711@google.com/T/",https://avd.aquasec.com/nvd/cve-2025-38207
CVE-2025-38208,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: smb: client: add NULL check in automount_fullpath,"In the Linux kernel, the following vulnerability has been resolved:  smb: client: add NULL check in automount_fullpath  page is checked for null in __build_path_from_dentry_optional_prefix when tcon->origin_fullpath is not set. However, the check is missing when it is set. Add a check to prevent a potential NULL pointer dereference.",https://avd.aquasec.com/nvd/cve-2025-38208
CVE-2025-38210,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: configfs-tsm-report: Fix NULL dereference of tsm_ops,"In the Linux kernel, the following vulnerability has been resolved:  configfs-tsm-report: Fix NULL dereference of tsm_ops  Unlike sysfs, the lifetime of configfs objects is controlled by userspace. There is no mechanism for the kernel to find and delete all created config-items. Instead, the configfs-tsm-report mechanism has an expectation that tsm_unregister() can happen at any time and cause established config-item access to start failing.  That expectation is not fully satisfied. While tsm_report_read(), tsm_report_{is,is_bin}_visible(), and tsm_report_make_item() safely fail if tsm_ops have been unregistered, tsm_report_privlevel_store() tsm_report_provider_show() fail to check for ops registration. Add the missing checks for tsm_ops having been removed.  Now, in supporting the ability for tsm_unregister() to always succeed, it leaves the problem of what to do with lingering config-items. The expectation is that the admin that arranges for the ->remove() (unbind) of the ${tsm_arch}-guest driver is also responsible for deletion of all open config-items. Until that deletion happens, ->probe() (reload / bind) of the ${tsm_arch}-guest driver fails.  This allows for emergency shutdown / revocation of attestation interfaces, and requires coordinated restart.",https://avd.aquasec.com/nvd/cve-2025-38210
CVE-2025-38211,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: RDMA/iwcm: Fix use-after-free of work objects after cm_id destruction,"In the Linux kernel, the following vulnerability has been resolved:  RDMA/iwcm: Fix use-after-free of work objects after cm_id destruction  The commit 59c68ac31e15 (""iw_cm: free cm_id resources on the last deref"") simplified cm_id resource management by freeing cm_id once all references to the cm_id were removed. The references are removed either upon completion of iw_cm event handlers or when the application destroys the cm_id. This commit introduced the use-after-free condition where cm_id_private object could still be in use by event handler works during the destruction of cm_id. The commit aee2424246f9 (""RDMA/iwcm: Fix a use-after-free related to destroying CM IDs"") addressed this use-after- free by flushing all pending works at the cm_id destruction.  However, still another use-after-free possibility remained. It happens with the work objects allocated for each cm_id_priv within alloc_work_entries() during cm_id creation, and subsequently freed in dealloc_work_entries() once all references to the cm_id are removed. If the cm_id's last reference is decremented in the event handler work, the work object for the work itself gets removed, and causes the use- after-free BUG below:    BUG: KASAN: slab-use-after-free in __pwq_activate_work+0x1ff/0x250   Read of size 8 at addr ffff88811f9cf800 by task kworker/u16:1/147091    CPU: 2 UID: 0 PID: 147091 Comm: kworker/u16:1 Not tainted 6.15.0-rc2+ #27 PREEMPT(voluntary)   Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.16.3-3.fc41 04/01/2014   Workqueue:  0x0 (iw_cm_wq)   Call Trace:    <TASK>    dump_stack_lvl+0x6a/0x90    print_report+0x174/0x554    ? __virt_addr_valid+0x208/0x430    ? __pwq_activate_work+0x1ff/0x250    kasan_report+0xae/0x170    ? __pwq_activate_work+0x1ff/0x250    __pwq_activate_work+0x1ff/0x250    pwq_dec_nr_in_flight+0x8c5/0xfb0    process_one_work+0xc11/0x1460    ? __pfx_process_one_work+0x10/0x10    ? assign_work+0x16c/0x240    worker_thread+0x5ef/0xfd0    ? __pfx_worker_thread+0x10/0x10    kthread+0x3b0/0x770    ? __pfx_kthread+0x10/0x10    ? rcu_is_watching+0x11/0xb0    ? _raw_spin_unlock_irq+0x24/0x50    ? rcu_is_watching+0x11/0xb0    ? __pfx_kthread+0x10/0x10    ret_from_fork+0x30/0x70    ? __pfx_kthread+0x10/0x10    ret_from_fork_asm+0x1a/0x30    </TASK>    Allocated by task 147416:    kasan_save_stack+0x2c/0x50    kasan_save_track+0x10/0x30    __kasan_kmalloc+0xa6/0xb0    alloc_work_entries+0xa9/0x260 [iw_cm]    iw_cm_connect+0x23/0x4a0 [iw_cm]    rdma_connect_locked+0xbfd/0x1920 [rdma_cm]    nvme_rdma_cm_handler+0x8e5/0x1b60 [nvme_rdma]    cma_cm_event_handler+0xae/0x320 [rdma_cm]    cma_work_handler+0x106/0x1b0 [rdma_cm]    process_one_work+0x84f/0x1460    worker_thread+0x5ef/0xfd0    kthread+0x3b0/0x770    ret_from_fork+0x30/0x70    ret_from_fork_asm+0x1a/0x30    Freed by task 147091:    kasan_save_stack+0x2c/0x50    kasan_save_track+0x10/0x30    kasan_save_free_info+0x37/0x60    __kasan_slab_free+0x4b/0x70    kfree+0x13a/0x4b0    dealloc_work_entries+0x125/0x1f0 [iw_cm]    iwcm_deref_id+0x6f/0xa0 [iw_cm]    cm_work_handler+0x136/0x1ba0 [iw_cm]    process_one_work+0x84f/0x1460    worker_thread+0x5ef/0xfd0    kthread+0x3b0/0x770    ret_from_fork+0x30/0x70    ret_from_fork_asm+0x1a/0x30    Last potentially related work creation:    kasan_save_stack+0x2c/0x50    kasan_record_aux_stack+0xa3/0xb0    __queue_work+0x2ff/0x1390    queue_work_on+0x67/0xc0    cm_event_handler+0x46a/0x820 [iw_cm]    siw_cm_upcall+0x330/0x650 [siw]    siw_cm_work_handler+0x6b9/0x2b20 [siw]    process_one_work+0x84f/0x1460    worker_thread+0x5ef/0xfd0    kthread+0x3b0/0x770    ret_from_fork+0x30/0x70    ret_from_fork_asm+0x1a/0x30  This BUG is reproducible by repeating the blktests test case nvme/061 for the rdma transport and the siw driver.  To avoid the use-after-free of cm_id_private work objects, ensure that the last reference to the cm_id is decremented not in the event handler works, but in the cm_id destruction context. For that purpose, mo ---truncated---",https://avd.aquasec.com/nvd/cve-2025-38211
CVE-2025-38212,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: ipc: fix to protect IPCS lookups using RCU,"In the Linux kernel, the following vulnerability has been resolved:  ipc: fix to protect IPCS lookups using RCU  syzbot reported that it discovered a use-after-free vulnerability, [0]  [0]: https://lore.kernel.org/all/67af13f8.050a0220.21dd3.0038.GAE@google.com/  idr_for_each() is protected by rwsem, but this is not enough.  If it is not protected by RCU read-critical region, when idr_for_each() calls radix_tree_node_free() through call_rcu() to free the radix_tree_node structure, the node will be freed immediately, and when reading the next node in radix_tree_for_each_slot(), the already freed memory may be read.  Therefore, we need to add code to make sure that idr_for_each() is protected within the RCU read-critical region when we call it in shm_destroy_orphaned().",https://avd.aquasec.com/nvd/cve-2025-38212
CVE-2025-38214,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: fbdev: Fix fb_set_var to prevent null-ptr-deref in fb_videomode_to_var,"In the Linux kernel, the following vulnerability has been resolved:  fbdev: Fix fb_set_var to prevent null-ptr-deref in fb_videomode_to_var  If fb_add_videomode() in fb_set_var() fails to allocate memory for fb_videomode, later it may lead to a null-ptr dereference in fb_videomode_to_var(), as the fb_info is registered while not having the mode in modelist that is expected to be there, i.e. the one that is described in fb_info->var.  ================================================================ general protection fault, probably for non-canonical address 0xdffffc0000000001: 0000 [#1] PREEMPT SMP KASAN NOPTI KASAN: null-ptr-deref in range [0x0000000000000008-0x000000000000000f] CPU: 1 PID: 30371 Comm: syz-executor.1 Not tainted 5.10.226-syzkaller #0 Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.12.0-1 04/01/2014 RIP: 0010:fb_videomode_to_var+0x24/0x610 drivers/video/fbdev/core/modedb.c:901 Call Trace:  display_to_var+0x3a/0x7c0 drivers/video/fbdev/core/fbcon.c:929  fbcon_resize+0x3e2/0x8f0 drivers/video/fbdev/core/fbcon.c:2071  resize_screen drivers/tty/vt/vt.c:1176 [inline]  vc_do_resize+0x53a/0x1170 drivers/tty/vt/vt.c:1263  fbcon_modechanged+0x3ac/0x6e0 drivers/video/fbdev/core/fbcon.c:2720  fbcon_update_vcs+0x43/0x60 drivers/video/fbdev/core/fbcon.c:2776  do_fb_ioctl+0x6d2/0x740 drivers/video/fbdev/core/fbmem.c:1128  fb_ioctl+0xe7/0x150 drivers/video/fbdev/core/fbmem.c:1203  vfs_ioctl fs/ioctl.c:48 [inline]  __do_sys_ioctl fs/ioctl.c:753 [inline]  __se_sys_ioctl fs/ioctl.c:739 [inline]  __x64_sys_ioctl+0x19a/0x210 fs/ioctl.c:739  do_syscall_64+0x33/0x40 arch/x86/entry/common.c:46  entry_SYSCALL_64_after_hwframe+0x67/0xd1 ================================================================  The reason is that fb_info->var is being modified in fb_set_var(), and then fb_videomode_to_var() is called. If it fails to add the mode to fb_info->modelist, fb_set_var() returns error, but does not restore the old value of fb_info->var. Restore fb_info->var on failure the same way it is done earlier in the function.  Found by Linux Verification Center (linuxtesting.org) with Syzkaller.",https://avd.aquasec.com/nvd/cve-2025-38214
CVE-2025-38215,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: fbdev: Fix do_register_framebuffer to prevent null-ptr-deref in fb_videomode_to_var,"In the Linux kernel, the following vulnerability has been resolved:  fbdev: Fix do_register_framebuffer to prevent null-ptr-deref in fb_videomode_to_var  If fb_add_videomode() in do_register_framebuffer() fails to allocate memory for fb_videomode, it will later lead to a null-ptr dereference in fb_videomode_to_var(), as the fb_info is registered while not having the mode in modelist that is expected to be there, i.e. the one that is described in fb_info->var.  ================================================================ general protection fault, probably for non-canonical address 0xdffffc0000000001: 0000 [#1] PREEMPT SMP KASAN NOPTI KASAN: null-ptr-deref in range [0x0000000000000008-0x000000000000000f] CPU: 1 PID: 30371 Comm: syz-executor.1 Not tainted 5.10.226-syzkaller #0 Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.12.0-1 04/01/2014 RIP: 0010:fb_videomode_to_var+0x24/0x610 drivers/video/fbdev/core/modedb.c:901 Call Trace:  display_to_var+0x3a/0x7c0 drivers/video/fbdev/core/fbcon.c:929  fbcon_resize+0x3e2/0x8f0 drivers/video/fbdev/core/fbcon.c:2071  resize_screen drivers/tty/vt/vt.c:1176 [inline]  vc_do_resize+0x53a/0x1170 drivers/tty/vt/vt.c:1263  fbcon_modechanged+0x3ac/0x6e0 drivers/video/fbdev/core/fbcon.c:2720  fbcon_update_vcs+0x43/0x60 drivers/video/fbdev/core/fbcon.c:2776  do_fb_ioctl+0x6d2/0x740 drivers/video/fbdev/core/fbmem.c:1128  fb_ioctl+0xe7/0x150 drivers/video/fbdev/core/fbmem.c:1203  vfs_ioctl fs/ioctl.c:48 [inline]  __do_sys_ioctl fs/ioctl.c:753 [inline]  __se_sys_ioctl fs/ioctl.c:739 [inline]  __x64_sys_ioctl+0x19a/0x210 fs/ioctl.c:739  do_syscall_64+0x33/0x40 arch/x86/entry/common.c:46  entry_SYSCALL_64_after_hwframe+0x67/0xd1 ================================================================  Even though fbcon_init() checks beforehand if fb_match_mode() in var_to_display() fails, it can not prevent the panic because fbcon_init() does not return error code. Considering this and the comment in the code about fb_match_mode() returning NULL - ""This should not happen"" - it is better to prevent registering the fb_info if its mode was not set successfully. Also move fb_add_videomode() closer to the beginning of do_register_framebuffer() to avoid having to do the cleanup on fail.  Found by Linux Verification Center (linuxtesting.org) with Syzkaller.",https://avd.aquasec.com/nvd/cve-2025-38215
CVE-2025-38217,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: hwmon: (ftsteutates) Fix TOCTOU race in fts_read(),"In the Linux kernel, the following vulnerability has been resolved:  hwmon: (ftsteutates) Fix TOCTOU race in fts_read()  In the fts_read() function, when handling hwmon_pwm_auto_channels_temp, the code accesses the shared variable data->fan_source[channel] twice without holding any locks. It is first checked against FTS_FAN_SOURCE_INVALID, and if the check passes, it is read again when used as an argument to the BIT() macro.  This creates a Time-of-Check to Time-of-Use (TOCTOU) race condition. Another thread executing fts_update_device() can modify the value of data->fan_source[channel] between the check and its use. If the value is changed to FTS_FAN_SOURCE_INVALID (0xff) during this window, the BIT() macro will be called with a large shift value (BIT(255)). A bit shift by a value greater than or equal to the type width is undefined behavior and can lead to a crash or incorrect values being returned to userspace.  Fix this by reading data->fan_source[channel] into a local variable once, eliminating the race condition. Additionally, add a bounds check to ensure the value is less than BITS_PER_LONG before passing it to the BIT() macro, making the code more robust against undefined behavior.  This possible bug was found by an experimental static analysis tool developed by our team.",https://avd.aquasec.com/nvd/cve-2025-38217
CVE-2025-38218,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: f2fs: fix to do sanity check on sit_bitmap_size,"In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix to do sanity check on sit_bitmap_size  w/ below testcase, resize will generate a corrupted image which contains inconsistent metadata, so when mounting such image, it will trigger kernel panic:  touch img truncate -s $((512*1024*1024*1024)) img mkfs.f2fs -f img $((256*1024*1024)) resize.f2fs -s -i img -t $((1024*1024*1024)) mount img /mnt/f2fs  ------------[ cut here ]------------ kernel BUG at fs/f2fs/segment.h:863! Oops: invalid opcode: 0000 [#1] SMP PTI CPU: 11 UID: 0 PID: 3922 Comm: mount Not tainted 6.15.0-rc1+ #191 PREEMPT(voluntary) Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.16.3-debian-1.16.3-2 04/01/2014 RIP: 0010:f2fs_ra_meta_pages+0x47c/0x490  Call Trace:  f2fs_build_segment_manager+0x11c3/0x2600  f2fs_fill_super+0xe97/0x2840  mount_bdev+0xf4/0x140  legacy_get_tree+0x2b/0x50  vfs_get_tree+0x29/0xd0  path_mount+0x487/0xaf0  __x64_sys_mount+0x116/0x150  do_syscall_64+0x82/0x190  entry_SYSCALL_64_after_hwframe+0x76/0x7e RIP: 0033:0x7fdbfde1bcfe  The reaseon is:  sit_i->bitmap_size is 192, so size of sit bitmap is 192*8=1536, at maximum there are 1536 sit blocks, however MAIN_SEGS is 261893, so that sit_blk_cnt is 4762, build_sit_entries() -> current_sit_addr() tries to access out-of-boundary in sit_bitmap at offset from [1536, 4762), once sit_bitmap and sit_bitmap_mirror is not the same, it will trigger f2fs_bug_on().  Let's add sanity check in f2fs_sanity_check_ckpt() to avoid panic.",https://avd.aquasec.com/nvd/cve-2025-38218
CVE-2025-38219,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: f2fs: prevent kernel warning due to negative i_nlink from corrupted image,"In the Linux kernel, the following vulnerability has been resolved:  f2fs: prevent kernel warning due to negative i_nlink from corrupted image  WARNING: CPU: 1 PID: 9426 at fs/inode.c:417 drop_nlink+0xac/0xd0 home/cc/linux/fs/inode.c:417 Modules linked in: CPU: 1 UID: 0 PID: 9426 Comm: syz-executor568 Not tainted 6.14.0-12627-g94d471a4f428 #2 PREEMPT(full) Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.13.0-1ubuntu1.1 04/01/2014 RIP: 0010:drop_nlink+0xac/0xd0 home/cc/linux/fs/inode.c:417 Code: 48 8b 5d 28 be 08 00 00 00 48 8d bb 70 07 00 00 e8 f9 67 e6 ff f0 48 ff 83 70 07 00 00 5b 5d e9 9a 12 82 ff e8 95 12 82 ff 90 &lt;0f&gt; 0b 90 c7 45 48 ff ff ff ff 5b 5d e9 83 12 82 ff e8 fe 5f e6 ff RSP: 0018:ffffc900026b7c28 EFLAGS: 00010293 RAX: 0000000000000000 RBX: 0000000000000000 RCX: ffffffff8239710f RDX: ffff888041345a00 RSI: ffffffff8239717b RDI: 0000000000000005 RBP: ffff888054509ad0 R08: 0000000000000005 R09: 0000000000000000 R10: 0000000000000000 R11: ffffffff9ab36f08 R12: ffff88804bb40000 R13: ffff8880545091e0 R14: 0000000000008000 R15: ffff8880545091e0 FS:  000055555d0c5880(0000) GS:ffff8880eb3e3000(0000) knlGS:0000000000000000 CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033 CR2: 00007f915c55b178 CR3: 0000000050d20000 CR4: 0000000000352ef0 Call Trace:  <task>  f2fs_i_links_write home/cc/linux/fs/f2fs/f2fs.h:3194 [inline]  f2fs_drop_nlink+0xd1/0x3c0 home/cc/linux/fs/f2fs/dir.c:845  f2fs_delete_entry+0x542/0x1450 home/cc/linux/fs/f2fs/dir.c:909  f2fs_unlink+0x45c/0x890 home/cc/linux/fs/f2fs/namei.c:581  vfs_unlink+0x2fb/0x9b0 home/cc/linux/fs/namei.c:4544  do_unlinkat+0x4c5/0x6a0 home/cc/linux/fs/namei.c:4608  __do_sys_unlink home/cc/linux/fs/namei.c:4654 [inline]  __se_sys_unlink home/cc/linux/fs/namei.c:4652 [inline]  __x64_sys_unlink+0xc5/0x110 home/cc/linux/fs/namei.c:4652  do_syscall_x64 home/cc/linux/arch/x86/entry/syscall_64.c:63 [inline]  do_syscall_64+0xc7/0x250 home/cc/linux/arch/x86/entry/syscall_64.c:94  entry_SYSCALL_64_after_hwframe+0x77/0x7f RIP: 0033:0x7fb3d092324b Code: 73 01 c3 48 c7 c1 c0 ff ff ff f7 d8 64 89 01 48 83 c8 ff c3 66 2e 0f 1f 84 00 00 00 00 00 90 f3 0f 1e fa b8 57 00 00 00 0f 05 &lt;48&gt; 3d 01 f0 ff ff 73 01 c3 48 c7 c1 c0 ff ff ff f7 d8 64 89 01 48 RSP: 002b:00007ffdc232d938 EFLAGS: 00000206 ORIG_RAX: 0000000000000057 RAX: ffffffffffffffda RBX: 0000000000000000 RCX: 00007fb3d092324b RDX: 00007ffdc232d960 RSI: 00007ffdc232d960 RDI: 00007ffdc232d9f0 RBP: 00007ffdc232d9f0 R08: 0000000000000001 R09: 00007ffdc232d7c0 R10: 00000000fffffffd R11: 0000000000000206 R12: 00007ffdc232eaf0 R13: 000055555d0cebb0 R14: 00007ffdc232d958 R15: 0000000000000001  </task>",https://avd.aquasec.com/nvd/cve-2025-38219
CVE-2025-38220,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: ext4: only dirty folios when data journaling regular files,"In the Linux kernel, the following vulnerability has been resolved:  ext4: only dirty folios when data journaling regular files  fstest generic/388 occasionally reproduces a crash that looks as follows:  BUG: kernel NULL pointer dereference, address: 0000000000000000 ... Call Trace:  <TASK>  ext4_block_zero_page_range+0x30c/0x380 [ext4]  ext4_truncate+0x436/0x440 [ext4]  ext4_process_orphan+0x5d/0x110 [ext4]  ext4_orphan_cleanup+0x124/0x4f0 [ext4]  ext4_fill_super+0x262d/0x3110 [ext4]  get_tree_bdev_flags+0x132/0x1d0  vfs_get_tree+0x26/0xd0  vfs_cmd_create+0x59/0xe0  __do_sys_fsconfig+0x4ed/0x6b0  do_syscall_64+0x82/0x170  ...  This occurs when processing a symlink inode from the orphan list. The partial block zeroing code in the truncate path calls ext4_dirty_journalled_data() -> folio_mark_dirty(). The latter calls mapping->a_ops->dirty_folio(), but symlink inodes are not assigned an a_ops vector in ext4, hence the crash.  To avoid this problem, update the ext4_dirty_journalled_data() helper to only mark the folio dirty on regular files (for which a_ops is assigned). This also matches the journaling logic in the ext4_symlink() creation path, where ext4_handle_dirty_metadata() is called directly.",https://avd.aquasec.com/nvd/cve-2025-38220
CVE-2025-38222,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: ext4: inline: fix len overflow in ext4_prepare_inline_data,"In the Linux kernel, the following vulnerability has been resolved:  ext4: inline: fix len overflow in ext4_prepare_inline_data  When running the following code on an ext4 filesystem with inline_data feature enabled, it will lead to the bug below.          fd = open(""file1"", O_RDWR | O_CREAT | O_TRUNC, 0666);         ftruncate(fd, 30);         pwrite(fd, ""a"", 1, (1UL << 40) + 5UL);  That happens because write_begin will succeed as when ext4_generic_write_inline_data calls ext4_prepare_inline_data, pos + len will be truncated, leading to ext4_prepare_inline_data parameter to be 6 instead of 0x10000000006.  Then, later when write_end is called, we hit:          BUG_ON(pos + len > EXT4_I(inode)->i_inline_size);  at ext4_write_inline_data.  Fix it by using a loff_t type for the len parameter in ext4_prepare_inline_data instead of an unsigned int.  [   44.545164] ------------[ cut here ]------------ [   44.545530] kernel BUG at fs/ext4/inline.c:240! [   44.545834] Oops: invalid opcode: 0000 [#1] SMP NOPTI [   44.546172] CPU: 3 UID: 0 PID: 343 Comm: test Not tainted 6.15.0-rc2-00003-g9080916f4863 #45 PREEMPT(full)  112853fcebfdb93254270a7959841d2c6aa2c8bb [   44.546523] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS 1.16.3-debian-1.16.3-2 04/01/2014 [   44.546523] RIP: 0010:ext4_write_inline_data+0xfe/0x100 [   44.546523] Code: 3c 0e 48 83 c7 48 48 89 de 5b 41 5c 41 5d 41 5e 41 5f 5d e9 e4 fa 43 01 5b 41 5c 41 5d 41 5e 41 5f 5d c3 cc cc cc cc cc 0f 0b <0f> 0b 0f 1f 44 00 00 55 41 57 41 56 41 55 41 54 53 48 83 ec 20 49 [   44.546523] RSP: 0018:ffffb342008b79a8 EFLAGS: 00010216 [   44.546523] RAX: 0000000000000001 RBX: ffff9329c579c000 RCX: 0000010000000006 [   44.546523] RDX: 000000000000003c RSI: ffffb342008b79f0 RDI: ffff9329c158e738 [   44.546523] RBP: 0000000000000001 R08: 0000000000000001 R09: 0000000000000000 [   44.546523] R10: 00007ffffffff000 R11: ffffffff9bd0d910 R12: 0000006210000000 [   44.546523] R13: fffffc7e4015e700 R14: 0000010000000005 R15: ffff9329c158e738 [   44.546523] FS:  00007f4299934740(0000) GS:ffff932a60179000(0000) knlGS:0000000000000000 [   44.546523] CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033 [   44.546523] CR2: 00007f4299a1ec90 CR3: 0000000002886002 CR4: 0000000000770eb0 [   44.546523] PKRU: 55555554 [   44.546523] Call Trace: [   44.546523]  <TASK> [   44.546523]  ext4_write_inline_data_end+0x126/0x2d0 [   44.546523]  generic_perform_write+0x17e/0x270 [   44.546523]  ext4_buffered_write_iter+0xc8/0x170 [   44.546523]  vfs_write+0x2be/0x3e0 [   44.546523]  __x64_sys_pwrite64+0x6d/0xc0 [   44.546523]  do_syscall_64+0x6a/0xf0 [   44.546523]  ? __wake_up+0x89/0xb0 [   44.546523]  ? xas_find+0x72/0x1c0 [   44.546523]  ? next_uptodate_folio+0x317/0x330 [   44.546523]  ? set_pte_range+0x1a6/0x270 [   44.546523]  ? filemap_map_pages+0x6ee/0x840 [   44.546523]  ? ext4_setattr+0x2fa/0x750 [   44.546523]  ? do_pte_missing+0x128/0xf70 [   44.546523]  ? security_inode_post_setattr+0x3e/0xd0 [   44.546523]  ? ___pte_offset_map+0x19/0x100 [   44.546523]  ? handle_mm_fault+0x721/0xa10 [   44.546523]  ? do_user_addr_fault+0x197/0x730 [   44.546523]  ? do_syscall_64+0x76/0xf0 [   44.546523]  ? arch_exit_to_user_mode_prepare+0x1e/0x60 [   44.546523]  ? irqentry_exit_to_user_mode+0x79/0x90 [   44.546523]  entry_SYSCALL_64_after_hwframe+0x55/0x5d [   44.546523] RIP: 0033:0x7f42999c6687 [   44.546523] Code: 48 89 fa 4c 89 df e8 58 b3 00 00 8b 93 08 03 00 00 59 5e 48 83 f8 fc 74 1a 5b c3 0f 1f 84 00 00 00 00 00 48 8b 44 24 10 0f 05 <5b> c3 0f 1f 80 00 00 00 00 83 e2 39 83 fa 08 75 de e8 23 ff ff ff [   44.546523] RSP: 002b:00007ffeae4a7930 EFLAGS: 00000202 ORIG_RAX: 0000000000000012 [   44.546523] RAX: ffffffffffffffda RBX: 00007f4299934740 RCX: 00007f42999c6687 [   44.546523] RDX: 0000000000000001 RSI: 000055ea6149200f RDI: 0000000000000003 [   44.546523] RBP: 00007ffeae4a79a0 R08: 0000000000000000 R09: 0000000000000000 [   44.546523] R10: 0000010000000005 R11: 0000000000000202 R12: 0000 ---truncated---",https://avd.aquasec.com/nvd/cve-2025-38222
CVE-2025-38225,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: media: imx-jpeg: Cleanup after an allocation error,"In the Linux kernel, the following vulnerability has been resolved:  media: imx-jpeg: Cleanup after an allocation error  When allocation failures are not cleaned up by the driver, further allocation errors will be false-positives, which will cause buffers to remain uninitialized and cause NULL pointer dereferences. Ensure proper cleanup of failed allocations to prevent these issues.",https://avd.aquasec.com/nvd/cve-2025-38225
